,Source,OBSRA,OBSDEC,7M_contNAXIS,7M_contCDELT,7M_contPEAK,7M_contAGMADRES,7M_contAGSTDRES,7M_contAGMADREM,7M_contAGSTDREM,7M_contAGMADIMM,7M_contAGSTDIMM,7M_contBMAJ,7M_contBMIN,7M_contBPA,7M_spw0PEAK,7M_spw0AGMADRESch0200,7M_spw0AGSTDRESch0200,7M_spw0AGMADRESch1000,7M_spw0AGSTDRESch1000,7M_spw0AGMADRESch2000,7M_spw0AGSTDRESch2000,7M_spw0AGMADRESch2800,7M_spw0AGSTDRESch2800,7M_spw0BMAJ,7M_spw0BMIN,7M_spw0BPA,7M_spw1PEAK,7M_spw1AGMADRESch0200,7M_spw1AGSTDRESch0200,7M_spw1AGMADRESch1000,7M_spw1AGSTDRESch1000,7M_spw1AGMADRESch2000,7M_spw1AGSTDRESch2000,7M_spw1AGMADRESch2800,7M_spw1AGSTDRESch2800,7M_spw1BMAJ,7M_spw1BMIN,7M_spw1BPA,7M_spw2PEAK,7M_spw2AGMADRESch0200,7M_spw2AGSTDRESch0200,7M_spw2AGMADRESch1000,7M_spw2AGSTDRESch1000,7M_spw2AGMADRESch2000,7M_spw2AGSTDRESch2000,7M_spw2AGMADRESch2800,7M_spw2AGSTDRESch2800,7M_spw2BMAJ,7M_spw2BMIN,7M_spw2BPA,7M_spw3PEAK,7M_spw3AGMADRESch0200,7M_spw3AGSTDRESch0200,7M_spw3AGMADRESch1000,7M_spw3AGSTDRESch1000,7M_spw3AGMADRESch2000,7M_spw3AGSTDRESch2000,7M_spw3AGMADRESch2800,7M_spw3AGSTDRESch2800,7M_spw3BMAJ,7M_spw3BMIN,7M_spw3BPA
335,809262,245.1635416666,-50.69773333335,85.0,0.92999999999988,0.16100712,0.001804879982956,0.002198820700869,0.001563018769957,0.001973676728085,0.002400395693257,0.00391649082303,7.3038763999944,4.7914981842024,-89.92380523682,4.616289,0.032278936,0.046066344,0.034260996,0.049623042,0.03473903,0.05027376,0.033767045,0.047845274,7.539690971376,4.9165053367608,89.65017700195,20.422354,0.04139381,0.062218983,0.031431105,0.04461109,0.054343745,0.06453187,0.07668584,0.0870926,7.389572620392,4.9079093933088,89.99003601074,5.009708,0.06483366,0.08942648,0.06378088,0.08945888,0.06557331,0.0920829,0.06073056,0.0883948,7.539824008940401,4.9076380729692,89.39537811279,25.491472,0.08216224,0.11441919,0.082916535,0.11865231,0.07509257,0.105132185,0.07366287,0.1160527,7.3653621673572,4.914135456084,-88.31746673584
336,809316,245.2286249999,-50.73397222224,85.0,0.92999999999988,0.043801107,0.0007147471769713,0.000865112291649,0.0006548191304319,0.0008145723259076,0.0009465734474361,0.001293555251323,7.2893052101124,4.8083648681628,-89.78245544434,0.6057155,0.031281725,0.04467043,0.037242595,0.051077187,0.037714437,0.056534432,0.03085669,0.046069495,7.560805320738,4.9034123420724,89.29696655273,6.595643,0.041222975,0.063511916,0.033140287,0.051096044,0.037938498,0.057044037,0.07901047,0.14411935,7.3913607597348,4.9057173728928,-89.71795654297,0.9135383,0.06599153,0.09757619,0.073048115,0.104582354,0.06409862,0.09613783,0.06723534,0.09990626,7.5139799118048,4.9242472648632,89.57460021973,7.0560074,0.071912244,0.10232404,0.07036139,0.105213955,0.07604902,0.117616735,0.06810742,0.10198934,7.3702826499924,4.9108920097356,-89.12468719482
337,809324,245.1524166666,-50.68086944446,85.0,0.92999999999988,0.15533727,0.001664223149419,0.001926823402755,0.001350763486698,0.00172546657268,0.002602756721899,0.003541815793142,7.283138751982799,4.8202247619612,-89.98047637939,4.4594812,0.03117225,0.045057625,0.031923674,0.046968494,0.036156055,0.052232895,0.03755119,0.05092044,7.496510505678,4.9252867698672,89.26508331299,15.405643,0.036040347,0.05586678,0.03762103,0.05390909,0.08793152,0.26705837,0.49270588,0.964782,7.3721299171464,4.911843299864399,-89.48963928223,5.144505,0.069787204,0.10345126,0.06431109,0.09802231,0.06388399,0.106587484,0.07666046,0.1041096,7.4599037170416,4.9328684806824,89.1467666626,21.185936,0.06872066,0.10643645,0.084481135,0.12572208,0.06448734,0.099809326,0.06690837,0.10921409,7.3550949096672,4.9269714355476,-88.85009765625
338,809327,243.8273749999,-49.81172500002,85.0,0.92999999999988,0.19088174,0.01579916104674,0.03889307379723,0.01447485480458,0.02351330965757,0.01447485480458,0.02351330965757,7.315609931946001,4.7855148315444,89.50728607178,10.243679,0.04481251,0.061953306,0.037420575,0.053779647,0.038310725,0.0526147,0.03531164,0.050139435,7.4683609008804,4.9293193817124,89.68228912354,19.948662,0.039761726,0.056784343,0.036259744,0.051329393,0.03507763,0.05221238,0.065911844,0.08039858,7.44377565384,4.8640065193188,-89.09002685547,11.007174,0.056998227,0.08689384,0.077600285,0.113153264,0.059361815,0.08748286,0.06683373,0.09799288,7.4754467010504,4.9215259551996,89.97909545898,21.715355,0.0779768,0.11333584,0.0859302,0.11996336,0.06175554,0.094509155,0.08055886,0.10790599,7.4208402633672,4.8734517097476,-88.95904541016
339,809343,245.4853749999,-50.89508611113,85.0,0.92999999999988,0.021046245,0.0004555469204206,0.000546865107026,0.0004238410328981,0.0005344912642613,0.0006451422232203,0.0008881863905117,7.279600143434401,4.8307189941396,-89.74032592773,0.47727,0.03316668,0.049823385,0.03306175,0.04888453,0.032567523,0.04637723,0.0324753,0.04681184,7.529016494750399,4.9321608543396,89.291847229,3.736359,0.038323864,0.05627226,0.03992965,0.05952994,0.032186344,0.047533613,0.04898356,0.065392345,7.404409408568401,4.9062614440932,-89.90001678467,0.62320876,0.0708113,0.09747785,0.056488793,0.08999065,0.06952339,0.09509128,0.062341213,0.08852297,7.5261669158952,4.9234814643852,89.24634552002,4.2648373,0.07389682,0.111116044,0.07517922,0.11080317,0.07505203,0.11433587,0.07115762,0.10227935,7.364392757416799,4.919373512269201,-89.16956329346
340,809511,245.1231249999,-50.63721944446,85.0,0.92999999999988,0.024921179,0.0005303671350703,0.0006193171138875,0.0004788990481757,0.0005807211855426,0.00117652839981,0.001657935557887,7.2831783294684,4.8043365478524,89.58380889893,0.88075536,0.032861494,0.04630133,0.038467813,0.054387134,0.03477201,0.050169315,0.032956485,0.049202364,7.4500098228468,4.9550461769088,88.81295776367,6.443778,0.043209415,0.06308646,0.046769507,0.0716653,0.032774277,0.055020034,0.22926813,0.4043498,7.368437767028401,4.9170503616336,-89.72268676758,1.0349196,0.067674585,0.09988581,0.05796112,0.08905323,0.06696786,0.09871249,0.058710385,0.082289286,7.459916114807999,4.9421186447148,89.59334564209,10.804487,0.07498996,0.11623319,0.0752982,0.11106365,0.077010535,0.10551524,0.062065575,0.09667434,7.345171451570399,4.928309440614,-89.14551544189
341,809780,245.1580833333,-50.60756111113,85.0,0.92999999999988,0.064921,0.0008737153257243,0.00108220486436,0.0008332300349139,0.001036774367094,0.001027426682413,0.001460543717258,7.278131961820799,4.8601803779604,89.1721572876,0.6988767,0.034187734,0.051694054,0.03182606,0.04794754,0.037224527,0.053771824,0.030571448,0.04894411,7.4463624954216,5.0556902885424,89.78400421143,4.811015,0.04651815,0.06459816,0.03804866,0.05573558,0.037226714,0.056978196,0.22641954,0.36548114,7.4273748397812,5.0198860168452,89.18809509277,1.2103902,0.076469384,0.11168267,0.06366854,0.09958342,0.0638561,0.09562195,0.06394864,0.09425469,7.3962526321404,5.060614585878001,89.186378479,7.905834,0.073616,0.11235886,0.07619318,0.11173361,0.07071709,0.107874654,0.06792611,0.10066038,7.3211941719072,5.03572511673,-89.1676940918
342,809874,245.1266249999,-50.56096388891,85.0,0.92999999999988,0.038221836,0.0009620129712857,0.001193108502775,0.0008944870787673,0.001109266537242,0.001155849662609,0.001766934408806,7.2922158241272,4.822443485258399,89.34518432617,0.7954314,0.030138422,0.04611925,0.032463282,0.05051574,0.0347323,0.050177895,0.027546605,0.04262165,7.4219880104064,4.964260101318001,89.4351272583,9.787922,0.049426164,0.06948812,0.038745582,0.05800941,0.032804202,0.048039567,0.86113405,1.6112657,7.3579192161552,4.9229331016536,-89.85623168945,1.2390105,0.060047906,0.09034653,0.069884606,0.099646434,0.070206165,0.106230035,0.061988477,0.09613915,7.4003024101248,4.9699950218208,89.88313293457,13.289678,0.07882902,0.11531605,0.078315005,0.11386506,0.07540399,0.110729925,0.075427346,0.101934046,7.3557796478256,4.9254250526424,-88.80493927002
343,810029,245.3141249999,-50.65266111113,85.0,0.92999999999988,0.052594274,0.0016477573663,0.002162133576348,0.001377112232149,0.001904628938064,0.002013822551817,0.002864472800866,7.2795324325572,4.8100662231444,89.29805755615,2.1682808,0.031363446,0.048629437,0.033389535,0.051939752,0.029996753,0.044010505,0.032190856,0.049084473,7.4776339530936,4.9472184181212,89.8966217041,11.561608,0.035596434,0.056118127,0.034740526,0.055958524,0.03750151,0.056764122,0.06376946,0.1348747,7.3693161010728,4.9131450653076,-89.84122467041,2.820129,0.065586895,0.09492497,0.06377582,0.09590547,0.0732225,0.11794371,0.07221946,0.10545925,7.4395904541012,4.9491205215444,89.7520904541,13.71143,0.07446574,0.10592667,0.08019917,0.11991317,0.06816472,0.104223005,0.06894859,0.096564844,7.348503112793999,4.925902366638,-88.86196899414
344,810154,245.3991249999,-50.68068333335,85.0,0.92999999999988,0.41743496,0.002100052544847,0.002610956085846,0.001918339403346,0.002506160410121,0.002861496526748,0.004104333464056,7.2764134407036,4.81319475174,89.40908813477,6.6512804,0.03196953,0.048345577,0.03447881,0.05163442,0.03253862,0.05026427,0.034074277,0.049435683,7.474087238310001,4.9503264427188,89.5262298584,12.702116,0.04365591,0.06122232,0.044115208,0.07163544,0.11487718,0.3075988,0.10456382,0.14655009,7.369574546815199,4.914462566376,-89.4905090332,7.0788026,0.07339683,0.10375581,0.06388521,0.09394911,0.0662696,0.09487884,0.06403649,0.105953895,7.4564771652216,4.9442715644832,89.51989746094,13.817885,0.07772452,0.117284104,0.080492966,0.118650995,0.07012347,0.10849252,0.06037179,0.09522157,7.344882011411999,4.9268031120288,-88.8759765625
345,810478,245.2770416666,-50.52870000002,85.0,0.92999999999988,0.019456249,0.0009184856899083,0.001082694390789,0.0008002632530406,0.0009986144723371,0.001296913833357,0.002158052055165,7.316483974455601,4.8096041679396,89.2269821167,0.30620807,0.02950584,0.042191096,0.031855322,0.04694836,0.03251871,0.047759555,0.03223,0.04567442,7.477707862854,4.918168544770801,89.34976959229,5.48789,0.04100405,0.059242666,0.053198606,0.09442927,0.02926836,0.044630345,0.5449023,0.86244464,7.375712871553199,4.9070162773116,-89.8801574707,0.6243762,0.06993378,0.10290686,0.06669284,0.09937617,0.07161415,0.104075685,0.06457868,0.094123036,7.4122204780584,4.950870037077601,89.2964553833,6.6597595,0.07954345,0.118917294,0.06539795,0.10047138,0.07024615,0.1033071,0.06583606,0.09602342,7.368289470673201,4.9084811210628,-89.45434570312
346,810788,245.3257916666,-50.50428611113,85.0,0.92999999999988,0.2833331,0.001445787958801,0.001737598562613,0.001154340570793,0.001535606686957,0.002301522763446,0.00302214268595,7.320487022398799,4.805444717406,89.41317749023,5.497408,0.03574863,0.054393616,0.036867157,0.054232832,0.036383793,0.051649377,0.031546168,0.0476078,7.445691108701999,4.9287800788884,89.5816116333,9.756377,0.047718354,0.06685835,0.041455902,0.05910278,0.103557736,0.31357074,0.93818504,1.7066556,7.382407665254401,4.9065775871292,-89.67576599121,5.811719,0.06814595,0.09693768,0.06455156,0.099194966,0.05573806,0.087093174,0.081362054,0.11357816,7.416151523589599,4.9425954818724,89.38806915283,12.438018,0.07827778,0.13023867,0.0791993,0.11932779,0.064146526,0.09658133,0.068826586,0.102663234,7.3730669021604,4.9053101539608,-89.41076660156
347,810984,244.8454166666,-50.16205833335,85.0,0.92999999999988,0.021135818,0.002141879172996,0.004266821313649,0.002001595683396,0.003185708308592,0.002001595683396,0.003185708308592,7.3078646659848,4.826828002928401,89.61176300049,1.359024,0.036611788,0.051786333,0.032183938,0.046497654,0.03478905,0.05148493,0.036011852,0.049083535,7.449509620666801,4.9672455787656,-89.93369293213,19.411085,0.038878486,0.057018463,0.03873555,0.05488191,0.036082532,0.050502084,0.049683947,0.06619233,7.4135622978216,4.9065637588488,-89.75089263916,2.1212802,0.0647705,0.093154185,0.06951422,0.09847595,0.06739079,0.09864309,0.0705873,0.096384786,7.4158596992484,4.992258548735999,-89.8413848877,22.385286,0.07781721,0.12020573,0.07364013,0.11005182,0.06698716,0.10076901,0.06351089,0.09447412,7.4030957221968,4.905806064606,-89.02365875244
348,811356,245.3829166666,-50.45000000002,85.0,0.92999999999988,0.9044162,0.0439259968698,0.1373693197966,0.04277731850743,0.07070051878691,0.04277731850743,0.07070051878691,7.279591083526801,4.803182125091999,89.1898651123,2.9876137,0.038732518,0.06852451,0.032269508,0.050984602,0.03590161,0.057082966,0.03453824,0.054094076,7.4086279869096,4.964072704315201,89.19069671631,20.07865,0.039869253,0.05798565,0.04669913,0.073509134,0.23045737,0.4247961,1.6559826,3.0764916,7.40533542633,4.9029936790464,-89.9149017334,3.4113693,0.06949445,0.10048993,0.06547128,0.098821536,0.08010034,0.11191407,0.068464786,0.106846526,7.413563251494001,4.960467338562,89.56861114502,22.665377,0.0780378,0.11353303,0.0741957,0.11736449,0.0671228,0.099885345,0.06906223,0.101700276,7.392687320710801,4.8901081085208,-89.34739685059
349,811517,245.3857916666,-50.41635000002,85.0,0.92999999999988,0.35004702,0.0374482832849,0.0799123197794,0.03423668816686,0.05331539735198,0.03423668816686,0.05331539735198,7.2942843437208,4.8099784851072,89.42286682129,2.7057338,0.033262786,0.054243483,0.03553929,0.05193551,0.03580874,0.052250482,0.0321263,0.046535723,7.4283351898176,4.9512143135088,89.5337677002,24.542572,0.04089486,0.0581549,0.03803097,0.058919363,0.056574844,0.090880275,0.76898736,1.7116286,7.3883767127976,4.9066348075884,-89.76507568359,3.1052015,0.0727376,0.10683027,0.077625215,0.11171638,0.0638025,0.093770154,0.06785334,0.10328194,7.420587062835599,4.9597401618972,89.8596572876,27.477812,0.07223227,0.104990974,0.082496636,0.12127532,0.07167295,0.1112088,0.06583917,0.10455133,7.3999857902544,4.8996906280524,-89.49822998047
350,812487,245.3341249999,-50.16311111113,85.0,0.92999999999988,0.588813,0.02219400554895,0.06808435171843,0.02128374949098,0.03293303772807,0.02128374949098,0.03293303772807,7.3173785209668,4.816264152527999,89.5892791748,9.701874,0.042026564,0.05994953,0.037033934,0.051590037,0.035197224,0.050539464,0.028682435,0.045765106,7.4638686180132,4.938536167146,89.73231506348,15.925661,0.041488722,0.05812973,0.053193003,0.072567694,0.03891288,0.05479237,0.04719692,0.06234251,7.414502143860001,4.895844459534,-89.7592010498,10.581882,0.06835861,0.103002265,0.063002184,0.09551411,0.06492575,0.09548416,0.06999279,0.101159945,7.462382316587999,4.9447412490852,89.80215454102,16.957182,0.07721716,0.11682698,0.07770338,0.1103024,0.06827461,0.10108014,0.068452395,0.095249005,7.4039235115068,4.895298957823201,-89.53768157959
351,812518,245.6979583333,-50.38758055557,85.0,0.92999999999988,0.014515125,0.001691467128694,0.003055977635086,0.001576237031259,0.002301305765286,0.001576237031259,0.002301305765286,7.304917335508801,4.796533584594,89.41907501221,0.30796602,0.03372484,0.05111302,0.033906408,0.052980416,0.03140732,0.046291247,0.035502132,0.053109016,7.4183912277228,4.9459323883068,89.42142486572,2.6197205,0.037885673,0.05771876,0.0460474,0.07007439,0.037151825,0.05280186,0.033702977,0.049526498,7.398628234862401,4.8985309600848,-89.55297851562,0.53470206,0.066999316,0.10563236,0.074615315,0.10500058,0.06399398,0.098860726,0.07021967,0.10355182,7.417162895202,4.9456605911256,89.49597930908,4.483763,0.07569913,0.10624481,0.06815299,0.09855015,0.06753309,0.10074261,0.07322565,0.11186052,7.3911375999468,4.871539592744401,-89.64949798584
352,812921,245.7672083333,-50.34973888891,85.0,0.92999999999988,0.016384892,0.001870280248113,0.003456776030362,0.001730452408083,0.002631246112287,0.001730452408083,0.002631246112287,7.3041367530816,4.7944784164428,89.44345092773,0.50572723,0.036500685,0.052049015,0.033199064,0.0477818,0.036269017,0.052602746,0.035453692,0.049690448,7.418394565581599,4.949240684508,89.39630126953,2.7307696,0.04733551,0.070864595,0.040926244,0.06266651,0.030012393,0.0431183,0.039029825,0.061389085,7.3972487449656,4.899722099302799,-89.84204101562,0.7812352,0.07029825,0.10511248,0.0666915,0.09715975,0.06532202,0.097825386,0.06463927,0.09871217,7.413472652436001,4.9544692039476,89.47585296631,4.645042,0.080575965,0.12804995,0.07918725,0.11953543,0.06924221,0.100315236,0.06537446,0.097135924,7.379093170166399,4.8916478157048,-89.71946716309
353,813166,245.5895833333,-50.18599722224,85.0,0.92999999999988,0.027617685,0.002051407005638,0.004663045983762,0.001924403128214,0.003061437048018,0.001924403128214,0.003061437048018,7.3131299018856,4.8116827011096,89.71237182617,2.222972,0.035825446,0.052221768,0.032370947,0.04801792,0.035947055,0.052900832,0.034549348,0.04939554,7.467458248137601,4.935459136964401,89.65630340576,4.669979,0.0362702,0.05455066,0.05285211,0.09915146,0.029674131,0.044539142,0.043306362,0.0648642,7.418037891387601,4.8927326202396,-89.46310424805,2.5419235,0.07388623,0.10100926,0.073978655,0.10287806,0.067919016,0.09753689,0.064551085,0.09517719,7.460209369659601,4.945389270782401,89.81059265137,3.4659462,0.08525673,0.12325776,0.072358474,0.10860923,0.071591265,0.10296663,0.06491252,0.10237535,7.3958959579464,4.8940048217772,-89.40088653564
354,813620,245.4636249999,-49.99991944446,85.0,0.92999999999988,0.015947584,0.001651077531278,0.003374021267518,0.001557077746838,0.002376544289291,0.001557077746838,0.002376544289291,7.297755718229999,4.7948575019832,89.53921508789,0.41779143,0.033246126,0.047264848,0.0345451,0.05155661,0.03658743,0.051129997,0.0351021,0.05100247,7.44501876831,4.953615665436,89.64479827881,4.689143,0.037319433,0.056664914,0.03668557,0.052083116,0.02906251,0.045718264,0.038839582,0.05117905,7.429976940153601,4.9061989784232,89.92628479004,0.6189406,0.0644844,0.09344293,0.06568877,0.094606616,0.07176982,0.10441594,0.07689108,0.10965097,7.4536786079424,4.9320483207696,89.82919311523,6.6015806,0.06545578,0.09926299,0.076731935,0.1255639,0.07128776,0.10837977,0.07500498,0.10689112,7.428828239442,4.872403621674,-88.89108276367
355,813886,245.6719583333,-50.07451944446,85.0,0.92999999999988,0.0072170096,0.001294345478527,0.001992654288188,0.001242531696334,0.001764945685863,0.001242531696334,0.001764945685863,7.321370601654,4.787827014924,-89.90303039551,0.40341863,0.028594377,0.043024875,0.032137785,0.04951667,0.03458099,0.050089225,0.03357775,0.05151529,7.448098182678,4.9540719985956,89.68350982666,9.965458,0.036882956,0.055902414,0.050300963,0.06612465,0.032827545,0.04743195,0.0380427,0.05466582,7.4089479446424,4.9252886772156,89.63626861572,0.5736832,0.074147545,0.10574987,0.06089913,0.09172447,0.06432697,0.09581313,0.05447677,0.08371018,7.4226202964784,4.958775520326,89.78214263916,14.199472,0.08588999,0.11811034,0.0817061,0.116771266,0.07435941,0.1052269,0.062349096,0.09591124,7.404539585112,4.9149680137632,-89.15576934814
356,814133,245.6634166666,-50.01427777779,85.0,0.92999999999988,0.054261252,0.002918739337474,0.008144569583237,0.002671306021512,0.004420528188348,0.002671306021512,0.004420528188348,7.3430423736588,4.8838195800792,89.17095947266,2.029846,0.035804775,0.050278775,0.032422088,0.05246036,0.035277396,0.0525377,0.03265761,0.05071934,7.567634105683201,4.9890842437752,88.06046295166,6.8450828,0.037602145,0.057778236,0.040291656,0.053893063,0.03018264,0.043449838,0.038034283,0.05169981,7.447434425355601,4.9886355400092,88.3590927124,2.5735419,0.06740329,0.097312324,0.07266773,0.10280171,0.08037189,0.11124018,0.062051825,0.09601144,7.4516506195068,5.0198268890376,89.18462371826,5.7283964,0.096293084,0.13349436,0.07564168,0.11423008,0.0821677,0.11970923,0.07428623,0.10322657,7.590617179869599,4.9357352256768,88.31694030762
357,815302,245.4840833333,-49.52314444446,85.0,0.92999999999988,0.0042305775,0.0009464016766287,0.001510033383965,0.0009464016766287,0.001510033383965,0.0009464016766287,0.001510033383965,7.319862365724,4.7819895744312,89.38275909424,0.3005466,0.035229646,0.048394557,0.0363997,0.05101962,0.03875728,0.054590814,0.037523676,0.05108792,7.444465160371199,4.9401946067796,89.93587493896,4.488335,0.04084315,0.06213144,0.039535165,0.059047066,0.033975016,0.047914438,0.033303846,0.047638696,7.518430709838,4.851286888122,-88.68134307861,0.57501477,0.07465133,0.10630409,0.07075788,0.09860004,0.06569961,0.09522655,0.070794806,0.10158863,7.4344611167892,4.9268550872808,89.14368438721,5.6226997,0.09322672,0.12389742,0.07746548,0.119021855,0.069670305,0.10480543,0.06907072,0.10279785,7.4311332702624,4.8577952384964,-88.72888183594
358,815787,245.3996666666,-49.30006111113,85.0,0.9200000000001599,0.0045639584,0.0004763957986142,0.0005927589372732,0.0004440796328709,0.0005660571623594,0.0007108622812666,0.00108291907236,7.3720331192016,4.7915129661552,89.36598205566,0.2636421,0.0317619,0.048695795,0.03415678,0.048791338,0.035594232,0.05226939,0.0329802,0.049708363,7.4943108558648,4.8913421630868,-89.80864715576,2.7286592,0.045265492,0.065447755,0.040505294,0.054848835,0.03168462,0.048271686,0.031570118,0.0450775,7.419255256652399,4.882090568544,-89.98097229004,0.5136902,0.06860303,0.09643389,0.061217546,0.0902919,0.06519767,0.098673195,0.07656002,0.10381522,7.468761444091199,4.8715400695788,-89.24465179443,3.8938408,0.0787477,0.11673907,0.08263135,0.12038507,0.078282595,0.115829006,0.07149743,0.10158502,7.3812036514284,4.864088058472801,-89.09065246582
